,category,name,code
0,손해보험,삼성화재,000810
1,손해보험,삼성화재우,000815
2,손해보험,현대해상,001450
3,손해보험,한화손해보험,000370
4,손해보험,코리안리,003690
5,손해보험,DB손해보험,005830
6,손해보험,인카금융서비스,211050
7,손해보험,에이플러스에셋,244920
8,손해보험,흥국화재우,000545
9,손해보험,롯데손해보험,000400
10,손해보험,흥국화재,000540
11,출판,디앤씨미디어,263720
12,출판,밀리의서재,418470
13,출판,와이랩,432430
14,출판,아시아경제,127710
15,출판,예림당,036000
16,출판,웅진,016880
17,출판,삼성출판사,068290
18,전문소매,젬백스링크,064800
19,전문소매,세기상사,002420
20,전문소매,롯데하이마트,071840
21,전문소매,모다이노칩,080420
22,전문소매,뉴지랩파마,214870
23,전문소매,위니아에이드,377460
24,전문소매,위즈코프,038620
25,가정용품,TS트릴리온,317240
26,가정용품,전진바이오팜,110020
27,가정용품,스피어파워,203690
28,가정용품,지앤이헬스케어,299480
29,가정용품,태양,053620
30,가정용품,삼정펄프,009770
31,가정용품,한국미라클피플사,331660
32,가정용품,비비씨,318410
33,가정용품,질경이,233990
34,가정용품,모나리자,012690
35,가정용품,케이엠제약,225430
36,교육서비스,메가스터디교육,215200
37,교육서비스,대교,019680
38,교육서비스,로보로보,215100
39,교육서비스,YBM넷,057030
40,교육서비스,대교우B,019685
41,교육서비스,이퓨쳐,134060
42,교육서비스,메가스터디,072870
43,교육서비스,크레버스,096240
44,교육서비스,디지털대성,068930
45,교육서비스,골드앤에스,035290
46,교육서비스,정상제이엘에스,040420
47,교육서비스,미래엔에듀파트너,208890
48,교육서비스,유비온,084440
49,교육서비스,아이비김영,339950
50,교육서비스,웅진씽크빅,095720
51,교육서비스,멀티캠퍼스,067280
52,교육서비스,NE능률,053290
53,교육서비스,아이스크림에듀,289010
54,교육서비스,메가엠디,133750
55,교육서비스,비상교육,100220
56,화학,에코프로,086520
57,화학,씨앗,103660
58,화학,에스제이켐,217910
59,화학,포스코퓨처엠,003670
60,화학,코스모신소재,005070
61,화학,에코앤드림,101360
62,화학,금양,001570
63,화학,나노브릭,286750
64,화학,코스모화학,005420
65,화학,KPX홀딩스,092230
66,화학,오공,045060
67,화학,LG화학우,051915
68,화학,아셈스,136410
69,화학,SKC,011790
70,화학,켐트로닉스,089010
71,화학,KCI,036670
72,화학,한국알콜,017890
73,화학,나노캠텍,091970
74,화학,나노신소재,121600
75,화학,원풍,008370
76,화학,한국쉘석유,002960
77,화학,LG화학,051910
78,화학,후성,093370
79,화학,대정화금,120240
80,화학,인바이오,352940
81,화학,석경에이티,357550
82,화학,삼영무역,002810
83,화학,미창석유,003650
84,화학,티케이케미칼,104480
85,화학,삼양홀딩스우,000075
86,화학,진양폴리,010640
87,화학,원익큐브,014190
88,화학,육일씨엔에쓰,191410
89,화학,HRS,036640
90,화학,국도화학,007690
91,화학,미원홀딩스,107590
92,화학,KBG,318000
93,화학,케이피엠테크,042040
94,화학,웹스,196700
95,화학,유니드,014830
96,화학,와이엠티,251370
97,화학,태경케미컬,006890
98,화학,한농화성,011500
99,화학,동성화인텍,033500
100,화학,나노씨엠에스,247660
101,화학,동남합성,023450
102,화학,진양홀딩스,100250
103,화학,SH에너지화학,002360
104,화학,와이오엠,066430
105,화학,경인양행,012610
106,화학,효성화학,298000
107,화학,남해화학,025860
108,화학,효성오앤비,097870
109,화학,KPX케미칼,025000
110,화학,미원에스씨,268280
111,화학,미원상사,002840
112,화학,백광산업,001340
113,화학,조비,001550
114,화학,성보화학,003080
115,화학,파미셀,005690
116,화학,카프로,006380
117,화학,녹원씨엔아이,065560
118,화학,미원화학,134380
119,화학,대유,290380
120,화학,효성첨단소재,298050
121,화학,한일화학,007770
122,화학,엔피케이,048830
123,화학,쎄노텍,222420
124,화학,한국석유,004090
125,화학,에스폴리텍,050760
126,화학,동방아그로,007590
127,화학,케이디켐,221980
128,화학,코오롱인더우,120115
129,화학,그린케미칼,083420
130,화학,씨큐브,101240
131,화학,DL우,000215
132,화학,한솔케미칼,014680
133,화학,삼양홀딩스,000070
134,화학,경농,002100
135,화학,상보,027580
136,화학,대한화섬,003830
137,화학,동성케미컬,102260
138,화학,WISCOM,024070
139,화학,BGF,027410
140,화학,나노,187790
141,화학,진양산업,003780
142,화학,삼영,003720
143,화학,레몬,294140
144,화학,누보,332290
145,화학,AK홀딩스,006840
146,화학,애경케미칼,161000
147,화학,이화산업,000760
148,화학,DS단석,017860
149,화학,코오롱플라스틱,138490
150,화학,스타플렉스,115570
151,화학,OCI,456040
152,화학,진양화학,051630
153,화학,풍국주정,023900
154,화학,송원산업,004430
155,화학,SK케미칼우,28513K
156,화학,SK케미칼,285130
157,화학,코오롱인더,120110
158,화학,테이팩스,055490
159,화학,PI첨단소재,178920
160,화학,에스케이씨에스,224020
161,화학,금호석유우,011785
162,화학,금호석유,011780
163,화학,대한유화,006650
164,화학,원익머트리얼즈,104830
165,화학,이수화학,005950
166,화학,롯데케미칼,011170
167,화학,롯데정밀화학,004000
168,화학,GRT,900290
169,화학,진영,285800
170,화학,켐트로스,220260
171,화학,레이크머티리얼즈,281740
172,화학,TKG휴켐스,069260
173,화학,영보화학,014440
174,화학,DL,000210
175,화학,태광산업,003240
176,화학,OCI홀딩스,010060
177,화학,이수스페셜티케미컬,457190
178,은행,KB금융,105560
179,은행,신한지주,055550
180,은행,JB금융지주,175330
181,은행,카카오뱅크,323410
182,은행,하나금융지주,086790
183,은행,BNK금융지주,138930
184,은행,우리금융지주,316140
185,은행,기업은행,024110
186,은행,DGB금융지주,139130
187,은행,상상인,038540
188,은행,제주은행,006220
189,전기제품,천보,278280
190,전기제품,디에이테크놀로지,196490
191,전기제품,엔켐,348370
192,전기제품,에코프로비엠,247540
193,전기제품,성문전자우,014915
194,전기제품,에코프로머티,450080
195,전기제품,피엔티,137400
196,전기제품,엘앤에프,066970
197,전기제품,아비코전자,036010
198,전기제품,엠플러스,259630
199,전기제품,디이엔티,079810
200,전기제품,더블유씨피,393890
201,전기제품,원준,382840
202,전기제품,LG에너지솔루션,373220
203,전기제품,삼성SDI우,006405
204,전기제품,원익피앤이,217820
205,전기제품,에스피지,058610
206,전기제품,아바코,083930
207,전기제품,신화콘텍,187270
208,전기제품,필에너지,378340
209,전기제품,성일하이텍,365340
210,전기제품,비츠로셀,082920
211,전기제품,신흥에스이씨,243840
212,전기제품,새빗켐,107600
213,전기제품,상신이디피,091580
214,전기제품,와이엠텍,273640
215,전기제품,대보마그네틱,290670
216,전기제품,삼성SDI,006400
217,전기제품,유진테크놀로지,240600
218,전기제품,이지트로닉스,377330
219,전기제품,성문전자,014910
220,전기제품,나인테크,267320
221,전기제품,동양이엔피,079960
222,전기제품,두산퓨얼셀,336260
223,전기제품,두산퓨얼셀2우B,33626L
224,전기제품,삼영전자,005680
225,전기제품,파워넷,037030
226,전기제품,에스퓨얼셀,288620
227,전기제품,뉴인텍,012340
228,전기제품,MIT,038340
229,전기제품,피엔티엠에스,257370
230,전기제품,KH 필룩스,033180
231,전기제품,이엠티,232530
232,전기제품,한송네오텍,226440
233,전기제품,SK아이이테크놀로지,361610
234,전기제품,이큐셀,160600
235,전기제품,에스씨디,042110
236,전기제품,이노메트리,302430
237,전기제품,씨아이에스,222080
238,전기제품,지아이텍,382480
239,전기제품,두산퓨얼셀1우,33626K
240,전기제품,에이에프더블류,312610
241,전기제품,솔브레인홀딩스,036830
242,전기제품,삼화전기,009470
243,전기제품,삼화콘덴서,001820
244,전기제품,LS머트리얼즈,417200
245,전기제품,성호전자,043260
246,전기제품,한빛레이저,452190
247,전기제품,피에스텍,002230
248,전기제품,케이엔에스,432470
249,전기제품,에이치와이티씨,148930
250,전기제품,웰킵스하이텍,043590
251,전기제품,신성에스티,416180
252,전기제품,이닉스,452400
253,핸드셋,케일럼,258610
254,핸드셋,파인엠텍,441270
255,핸드셋,이미지스,115610
256,핸드셋,탑엔지니어링,065130
257,핸드셋,하인크코리아,373200
258,핸드셋,파워로직스,047310
259,핸드셋,세경하이테크,148150
260,핸드셋,유티아이,179900
261,핸드셋,제이앤티씨,204270
262,핸드셋,쏘닉스,088280
263,핸드셋,앤디포스,238090
264,핸드셋,리튬포어스,073570
265,핸드셋,엑스큐어,070300
266,핸드셋,디케이티,290550
267,핸드셋,아이엠,101390
268,핸드셋,KH바텍,060720
269,핸드셋,나무가,190510
270,핸드셋,SBW생명과학,151910
271,핸드셋,홈캐스트,064240
272,핸드셋,이엠앤아이,083470
273,핸드셋,코아시아,045970
274,핸드셋,파인테크닉스,106240
275,핸드셋,인탑스,049070
276,핸드셋,한일진공,123840
277,핸드셋,디스플레이텍,066670
278,핸드셋,드림텍,192650
279,핸드셋,아모텍,052710
280,핸드셋,케스피온,079190
281,핸드셋,아모센스,357580
282,핸드셋,신라섬유,001000
283,핸드셋,노바텍,285490
284,핸드셋,블루콤,033560
285,핸드셋,알에프텍,061040
286,핸드셋,캠시스,050110
287,핸드셋,성우전자,081580
288,핸드셋,덕우전자,263600
289,핸드셋,엘컴텍,037950
290,핸드셋,이엠텍,091120
291,핸드셋,서원인텍,093920
292,핸드셋,와이솔,122990
293,핸드셋,씨유테크,376290
294,핸드셋,재영솔루텍,049630
295,핸드셋,이랜텍,054210
296,핸드셋,이즈미디어,181340
297,핸드셋,일월지엠엘,178780
298,핸드셋,장원테크,174880
299,핸드셋,엠씨넥스,097520
300,핸드셋,파트론,091700
301,핸드셋,액트로,290740
302,핸드셋,에스에이티,060540
303,핸드셋,코아시아씨엠,196450
304,핸드셋,에스코넥,096630
305,핸드셋,바이오로그디바이스,208710
306,핸드셋,시노펙스,025320
307,핸드셋,하이소닉,106080
308,핸드셋,슈피겐코리아,192440
309,핸드셋,와이제이엠게임즈,193250
310,핸드셋,영풍,000670
311,핸드셋,와이팜,332570
312,핸드셋,우주일렉트로,065680
313,핸드셋,하이비젼시스템,126700
314,핸드셋,엔피디,198080
315,핸드셋,팸텍,271830
316,핸드셋,유아이엘,049520
317,핸드셋,크루셜텍,114120
318,핸드셋,해성옵틱스,076610
319,디스플레이패널,LG디스플레이,034220
320,디스플레이패널,코텍,052330
321,디스플레이패널,비덴트,121800
322,디스플레이패널,일진디스플,020760
323,레저용장비와제품,골프존뉴딘홀딩스,121440
324,레저용장비와제품,알톤스포츠,123750
325,레저용장비와제품,ES큐브,050120
326,레저용장비와제품,이녹스,088390
327,레저용장비와제품,블리츠웨이,369370
328,레저용장비와제품,삼익악기,002450
329,레저용장비와제품,골프존데카,183410
330,레저용장비와제품,볼빅,206950
331,레저용장비와제품,브이씨,365900
332,레저용장비와제품,삼천리자전거,024950
333,레저용장비와제품,헝셩그룹,900270
334,레저용장비와제품,오로라,039830
335,레저용장비와제품,손오공,066910
336,창업투자,우리기술투자,041190
337,창업투자,캡스톤파트너스,452300
338,창업투자,SV인베스트먼트,289080
339,창업투자,리더스 기술투자,019570
340,창업투자,미래에셋벤처투자,100790
341,창업투자,에이티넘인베스트,021080
342,창업투자,아주IB투자,027360
343,창업투자,DSC인베스트먼트,241520
344,창업투자,신한제10호스팩,418210
345,창업투자,나우IB,293580
346,창업투자,엠벤처투자,019590
347,창업투자,SBI인베스트먼트,019550
348,창업투자,신영스팩9호,445970
349,창업투자,유안타제9호스팩,430700
350,창업투자,대성창투,027830
351,창업투자,하나29호스팩,454640
352,창업투자,케이비제22호스팩,436530
353,창업투자,교보13호스팩,440790
354,창업투자,린드먼아시아,277070
355,창업투자,하이제7호스팩,400840
356,창업투자,미래에셋비전스팩1호,412930
357,창업투자,엔에이치스팩24호,437780
358,창업투자,신영스팩7호,419270
359,창업투자,IBKS제20호스팩,439730
360,창업투자,교보15호스팩,465320
361,창업투자,키움제6호스팩,413600
362,창업투자,엔에이치스팩23호,422040
363,창업투자,한국제13호스팩,464440
364,창업투자,교보11호스팩,397880
365,창업투자,엔에이치스팩30호,466910
366,창업투자,유안타제13호스팩,449020
367,창업투자,유안타제11호스팩,444920
368,창업투자,유안타제12호스팩,446150
369,창업투자,키움제8호스팩,446840
370,창업투자,하나28호스팩,454750
371,창업투자,KB제26호스팩,458320
372,창업투자,에이치엠씨제6호스팩,462020
373,창업투자,신영스팩10호,472220
374,창업투자,스톤브릿지벤처스,330730
375,창업투자,하나금융22호스팩,418170
376,창업투자,미래에셋비전스팩2호,446190
377,창업투자,신한제11호스팩,452980
378,창업투자,하나30호스팩,469880
379,창업투자,상상인제3호스팩,415580
380,창업투자,케이비제21호스팩,424140
381,창업투자,한화플러스제3호스팩,430460
382,창업투자,키움제7호스팩,433530
383,창업투자,하나27호스팩,448370
384,창업투자,유안타제14호스팩,450940
385,창업투자,하나26호스팩,446750
386,창업투자,삼성스팩9호,468510
387,창업투자,KB제27호스팩,464680
388,창업투자,하나금융25호스팩,435620
389,창업투자,삼성스팩7호,439250
390,창업투자,삼성스팩8호,448740
391,창업투자,상상인제4호스팩,452670
392,창업투자,TS인베스트먼트,246690
393,창업투자,하나머스트7호스팩,372290
394,창업투자,한화플러스제2호스팩,386580
395,창업투자,유진스팩7호,388800
396,창업투자,엔에이치스팩20호,391060
397,창업투자,신한제8호스팩,393360
398,창업투자,신한제9호스팩,405640
399,창업투자,하나금융21호스팩,406760
400,창업투자,유진스팩8호,413630
401,창업투자,교보12호스팩,421800
402,창업투자,삼성스팩6호,425290
403,창업투자,IBKS제19호스팩,426550
404,창업투자,신영스팩8호,430220
405,창업투자,하나금융24호스팩,430230
406,창업투자,유안타제10호스팩,435380
407,창업투자,에스케이증권제8호스팩,435870
408,창업투자,한국제11호스팩,436610
409,창업투자,대신밸런스제13호스팩,438220
410,창업투자,엔에이치스팩25호,438580
411,창업투자,엔에이치스팩27호,440820
412,창업투자,유진스팩9호,442130
413,창업투자,대신밸런스제14호스팩,442310
414,창업투자,IBKS제22호스팩,448760
415,창업투자,미래에셋비전스팩3호,448830
416,창업투자,하이제8호스팩,450050
417,창업투자,엔에이치스팩29호,451700
418,창업투자,KB제25호스팩,455250
419,창업투자,교보14호스팩,456490
420,창업투자,대신밸런스제16호스팩,457630
421,창업투자,한국제12호스팩,458610
422,창업투자,IBKS제24호스팩,469480
423,창업투자,LB인베스트먼트,309960
424,창업투자,미래에셋드림스팩1호,442900
425,창업투자,IBKS제21호스팩,442770
426,창업투자,대신밸런스제15호스팩,457390
427,창업투자,에스케이증권제10호스팩,457940
428,창업투자,IBKS제23호스팩,467930
429,창업투자,대신밸런스제17호스팩,471050
430,창업투자,에스케이증권제9호스팩,455910
431,창업투자,한화플러스제4호스팩,455310
432,창업투자,큐캐피탈,016600
433,창업투자,비엔케이제1호스팩,445360
434,창업투자,엔에이치스팩26호,439410
435,창업투자,스틱인베스트먼트,026890
436,창업투자,컴퍼니케이,307930
437,창업투자,DB금융스팩11호,456440
438,창업투자,HB인베스트먼트,440290
439,소프트웨어,비즈니스온,138580
440,소프트웨어,슈어소프트테크,298830
441,소프트웨어,웹케시,053580
442,소프트웨어,엑셈,205100
443,소프트웨어,산돌,419120
444,소프트웨어,한글과컴퓨터,030520
445,소프트웨어,휴네시온,290270
446,소프트웨어,스코넥,276040
447,소프트웨어,인스웨이브시스템즈,450520
448,소프트웨어,신시웨이,290560
449,소프트웨어,인지소프트,100030
450,소프트웨어,MDS테크,086960
451,소프트웨어,한컴위드,054920
452,소프트웨어,지니언스,263860
453,소프트웨어,이스트소프트,047560
454,소프트웨어,엠로,058970
455,소프트웨어,미디어젠,279600
456,소프트웨어,모니터랩,434480
457,소프트웨어,오브젠,417860
458,소프트웨어,맥스트,377030
459,소프트웨어,라온피플,300120
460,소프트웨어,더존비즈온,012510
461,소프트웨어,에스에스알,275630
462,소프트웨어,비트나인,357880
463,소프트웨어,오비고,352910
464,소프트웨어,링크제니시스,219420
465,소프트웨어,엑스게이트,356680
466,소프트웨어,이노시뮬레이션,274400
467,소프트웨어,코난테크놀로지,402030
468,소프트웨어,비플라이소프트,148780
469,소프트웨어,케이사인,192250
470,소프트웨어,이니텍,053350
471,소프트웨어,윈스,136540
472,소프트웨어,누리플렉스,040160
473,소프트웨어,SGA솔루션즈,184230
474,소프트웨어,이글루,067920
475,소프트웨어,오상자이엘,053980
476,소프트웨어,지슨,289860
477,소프트웨어,키네마스터,139670
478,소프트웨어,핀텔,291810
479,소프트웨어,네이블,153460
480,소프트웨어,텔코웨어,078000
481,소프트웨어,알티캐스트,085810
482,소프트웨어,한싹,430690
483,소프트웨어,브레인즈컴퍼니,099390
484,소프트웨어,씨유박스,340810
485,소프트웨어,지란지교시큐리티,208350
486,소프트웨어,시큐브,131090
487,소프트웨어,SGA,049470
488,소프트웨어,시큐레터,418250
489,소프트웨어,아이퀘스트,262840
490,소프트웨어,버넥트,438700
491,소프트웨어,디지캡,197140
492,소프트웨어,나라소프트,288490
493,소프트웨어,모아데이타,288980
494,소프트웨어,파수,150900
495,소프트웨어,위세아이텍,065370
496,소프트웨어,안랩,053800
497,소프트웨어,폴라리스오피스,041020
498,소프트웨어,포시에스,189690
499,소프트웨어,이노룰스,296640
500,소프트웨어,아톤,158430
501,소프트웨어,세중,039310
502,소프트웨어,알체라,347860
503,소프트웨어,투비소프트,079970
504,소프트웨어,라온시큐어,042510
505,소프트웨어,핸디소프트,220180
506,소프트웨어,소프트캠프,258790
507,소프트웨어,플랜티넷,075130
508,소프트웨어,샌즈랩,411080
509,소프트웨어,바이브컴퍼니,301300
510,소프트웨어,디모아,016670
511,소프트웨어,알서포트,131370
512,소프트웨어,영림원소프트랩,060850
513,무역회사와판매업체,포스코인터내셔널,047050
514,무역회사와판매업체,STX,011810
515,무역회사와판매업체,LX인터내셔널,001120
516,무역회사와판매업체,STX그린로지스,465770
517,무역회사와판매업체,GS글로벌,001250
518,무역회사와판매업체,현대코퍼레이션,011760
519,디스플레이장비및부품,참엔지니어링,009310
520,디스플레이장비및부품,디아이티,110990
521,디스플레이장비및부품,에이펙스인텍,207490
522,디스플레이장비및부품,엘리비젼,276240
523,디스플레이장비및부품,넥스트아이,137940
524,디스플레이장비및부품,제이엠티,094970
525,디스플레이장비및부품,한국컴퓨터,054040
526,디스플레이장비및부품,야스,255440
527,디스플레이장비및부품,인지디스플레,037330
528,디스플레이장비및부품,에프엔에스테크,083500
529,디스플레이장비및부품,서울반도체,046890
530,디스플레이장비및부품,케이피에스,256940
531,디스플레이장비및부품,프로이천,321260
532,디스플레이장비및부품,덕산테코피아,317330
533,디스플레이장비및부품,미래나노텍,095500
534,디스플레이장비및부품,위지트,036090
535,디스플레이장비및부품,HB테크놀러지,078150
536,디스플레이장비및부품,선익시스템,171090
537,디스플레이장비및부품,에스엔유,080000
538,디스플레이장비및부품,토비스,051360
539,디스플레이장비및부품,핌스,347770
540,디스플레이장비및부품,트윔,290090
541,디스플레이장비및부품,HB솔루션,297890
542,디스플레이장비및부품,베셀,177350
543,디스플레이장비및부품,와이투솔루션,011690
544,디스플레이장비및부품,티로보틱스,117730
545,디스플레이장비및부품,이라이콤,041520
546,디스플레이장비및부품,케이엔제이,272110
547,디스플레이장비및부품,예선테크,250930
548,디스플레이장비및부품,엔젯,419080
549,디스플레이장비및부품,피엔에이치테크,239890
550,디스플레이장비및부품,엘엠에스,073110
551,디스플레이장비및부품,금호전기,001210
552,디스플레이장비및부품,AP시스템,265520
553,디스플레이장비및부품,엘에이티,311060
554,디스플레이장비및부품,DMS,068790
555,디스플레이장비및부품,코이즈,121850
556,디스플레이장비및부품,아이엘사이언스,307180
557,디스플레이장비및부품,영우디에스피,143540
558,디스플레이장비및부품,미래컴퍼니,049950
559,디스플레이장비및부품,유아이디,069330
560,디스플레이장비및부품,톱텍,108230
561,디스플레이장비및부품,디바이스이엔지,187870
562,디스플레이장비및부품,엘디티,096870
563,디스플레이장비및부품,소룩스,290690
564,디스플레이장비및부품,디에스케이,109740
565,디스플레이장비및부품,서울바이오시스,092190
566,디스플레이장비및부품,힘스,238490
567,디스플레이장비및부품,아이씨디,040910
568,디스플레이장비및부품,아바텍,149950
569,디스플레이장비및부품,LX세미콘,108320
570,디스플레이장비및부품,파인텍,131760
571,디스플레이장비및부품,우리엔터프라이즈,037400
572,디스플레이장비및부품,우리이앤엘,153490
573,디스플레이장비및부품,파인디앤씨,049120
574,디스플레이장비및부품,동아엘텍,088130
575,디스플레이장비및부품,티엘아이,062860
576,디스플레이장비및부품,젬,248020
577,디스플레이장비및부품,아하,102950
578,디스플레이장비및부품,클라우드에어,036170
579,디스플레이장비및부품,이엘피,063760
580,디스플레이장비및부품,이노벡스,279060
581,디스플레이장비및부품,와이엠씨,155650
582,디스플레이장비및부품,신화인터텍,056700
583,디스플레이장비및부품,덕산네오룩스,213420
584,디스플레이장비및부품,오성첨단소재,052420
585,디스플레이장비및부품,루멘스,038060
586,디스플레이장비및부품,우리바이오,082850
587,디스플레이장비및부품,신도기연,290520
588,디스플레이장비및부품,포인트엔지니어링,256630
589,디스플레이장비및부품,비아트론,141000
590,디스플레이장비및부품,세진티에스,067770
591,디스플레이장비및부품,풍원정밀,371950
592,디스플레이장비및부품,인베니아,079950
593,디스플레이장비및부품,아이컴포넌트,059100
594,디스플레이장비및부품,이녹스첨단소재,272290
595,디스플레이장비및부품,에스에이티이엔지,351320
596,디스플레이장비및부품,제이스텍,090470
597,디스플레이장비및부품,루켄테크놀러지스,162120
598,디스플레이장비및부품,나래나노텍,137080
599,디스플레이장비및부품,아나패스,123860
600,디스플레이장비및부품,럭스피아,092590
601,디스플레이장비및부품,테크엔,308700
602,"호텔,레스토랑,레저",강원랜드,035250
603,"호텔,레스토랑,레저",하나투어,039130
604,"호텔,레스토랑,레저",노랑풍선,104620
605,"호텔,레스토랑,레저",남화산업,111710
606,"호텔,레스토랑,레저",골프존,215000
607,"호텔,레스토랑,레저",파라다이스,034230
608,"호텔,레스토랑,레저",엔터파트너즈,058450
609,"호텔,레스토랑,레저",시공테크,020710
610,"호텔,레스토랑,레저",롯데관광개발,032350
611,"호텔,레스토랑,레저",아난티,025980
612,"호텔,레스토랑,레저",GKL,114090
613,"호텔,레스토랑,레저",모두투어,080160
614,"호텔,레스토랑,레저",서부T&D,006730
615,"호텔,레스토랑,레저",참좋은여행,094850
616,"호텔,레스토랑,레저",용평리조트,070960
617,"호텔,레스토랑,레저",신세계푸드,031440
618,"호텔,레스토랑,레저",디딤이앤에프,217620
619,통신장비,중앙첨단소재,051980
620,통신장비,광무,029480
621,통신장비,인성정보,033230
622,통신장비,유비쿼스,264450
623,통신장비,AP위성,211270
624,통신장비,아이크래프트,052460
625,통신장비,에프알텍,073540
626,통신장비,옵티코어,380540
627,통신장비,쏠리드,050890
628,통신장비,라닉스,317120
629,통신장비,옵티시스,109080
630,통신장비,코콤,015710
631,통신장비,센서뷰,321370
632,통신장비,인텔리안테크,189300
633,통신장비,머큐리,100590
634,통신장비,이노와이어리스,073490
635,통신장비,서진시스템,178320
636,통신장비,라이트론,069540
637,통신장비,오이솔루션,138080
638,통신장비,케이엠더블유,032500
639,통신장비,이노인스트루먼트,215790
640,통신장비,RF머트리얼즈,327260
641,통신장비,코위버,056360
642,통신장비,아이즈비전,031310
643,통신장비,유비쿼스홀딩스,078070
644,통신장비,현대에이치티,039010
645,통신장비,웨이브일렉트로,095270
646,통신장비,기산텔레콤,035460
647,통신장비,기가레인,049080
648,통신장비,RFHIC,218410
649,통신장비,주성코퍼레이션,109070
650,통신장비,CS,065770
651,통신장비,다산네트웍스,039560
652,통신장비,코셋,189350
653,통신장비,휴림네트웍스,192410
654,통신장비,코맥스,036690
655,통신장비,대한광통신,010170
656,통신장비,알엔투테크놀로지,148250
657,통신장비,삼지전자,037460
658,통신장비,라이콤,388790
659,통신장비,우리넷,115440
660,통신장비,하이트론,019490
661,통신장비,에치에프알,230240
662,통신장비,텔레필드,091440
663,통신장비,파이오링크,170790
664,통신장비,다보링크,340360
665,통신장비,에이스테크,088800
666,통신장비,타이드,346010
667,통신장비,피피아이,062970
668,생명보험,삼성생명,032830
669,생명보험,동양생명,082640
670,생명보험,한화생명,088350
671,생명보험,미래에셋생명,085620
672,카드,삼성카드,029780
673,컴퓨터와주변기기,씨아이테크,004920
674,컴퓨터와주변기기,에이텍모빌리티,224110
675,컴퓨터와주변기기,아이디스홀딩스,054800
676,컴퓨터와주변기기,에이텍,045660
677,컴퓨터와주변기기,케이씨티,089150
678,컴퓨터와주변기기,우리로,046970
679,컴퓨터와주변기기,푸른기술,094940
680,컴퓨터와주변기기,제이씨현시스템,033320
681,컴퓨터와주변기기,빅솔론,093190
682,컴퓨터와주변기기,주연테크,044380
683,컴퓨터와주변기기,엠젠솔루션,032790
684,컴퓨터와주변기기,에이루트,096690
685,컴퓨터와주변기기,오픈베이스,049480
686,컴퓨터와주변기기,딜리,131180
687,컴퓨터와주변기기,아이디피,332370
688,컴퓨터와주변기기,디지아이,043360
689,컴퓨터와주변기기,에스유홀딩스,031860
690,컴퓨터와주변기기,청호ICT,012600
691,컴퓨터와주변기기,파커스,065690
692,컴퓨터와주변기기,메디프론,065650
693,컴퓨터와주변기기,피씨디렉트,051380
694,컴퓨터와주변기기,앱코,129890
695,컴퓨터와주변기기,잉크테크,049550
696,생명과학도구및서비스,CG인바이츠,083790
697,생명과학도구및서비스,디티앤씨알오,383930
698,생명과학도구및서비스,씨젠,096530
699,생명과학도구및서비스,큐리옥스바이오시스템즈,445680
700,생명과학도구및서비스,피씨엘,241820
701,생명과학도구및서비스,바이오인프라생명과학,266470
702,생명과학도구및서비스,인트론바이오,048530
703,생명과학도구및서비스,프리시젼바이오,335810
704,생명과학도구및서비스,엔젠바이오,354200
705,생명과학도구및서비스,우정바이오,215380
706,생명과학도구및서비스,바이오톡스텍,086040
707,생명과학도구및서비스,휴마시스,205470
708,생명과학도구및서비스,바디텍메드,206640
709,생명과학도구및서비스,큐러블,086460
710,생명과학도구및서비스,디엔에이링크,127120
711,생명과학도구및서비스,큐라켐,456190
712,생명과학도구및서비스,EDGC,245620
713,생명과학도구및서비스,엑세스바이오,950130
714,생명과학도구및서비스,일신바이오,068330
715,생명과학도구및서비스,피엔케이피부임상연구센타,347740
716,생명과학도구및서비스,얼라인드,238120
717,생명과학도구및서비스,랩지노믹스,084650
718,생명과학도구및서비스,대한과학,131220
719,생명과학도구및서비스,바이오인프라,199730
720,생명과학도구및서비스,나노엔텍,039860
721,생명과학도구및서비스,소마젠,950200
722,생명과학도구및서비스,퀀타매트릭스,317690
723,생명과학도구및서비스,엔케이맥스,182400
724,생명과학도구및서비스,HLB바이오스텝,278650
725,생명과학도구및서비스,DXVX,180400
726,생명과학도구및서비스,레고켐바이오,141080
727,생명과학도구및서비스,모비스,250060
728,생명과학도구및서비스,마크로젠,038290
729,생명과학도구및서비스,HLB파나진,046210
730,생명과학도구및서비스,지더블유바이텍,036180
731,생명과학도구및서비스,에이아이더뉴트리진,311960
732,생명과학도구및서비스,메디젠휴먼케어,236340
733,증권,한화투자증권우,003535
734,증권,한화투자증권,003530
735,증권,메리츠금융지주,138040
736,증권,다우기술,023590
737,증권,한양증권우,001755
738,증권,미래에셋증권우,006805
739,증권,한국금융지주우,071055
740,증권,유안타증권우,003475
741,증권,케이프,064820
742,증권,한양증권,001750
743,증권,신영증권우,001725
744,증권,NH투자증권우,005945
745,증권,상상인증권,001290
746,증권,부국증권우,001275
747,증권,NH투자증권,005940
748,증권,대신증권우,003545
749,증권,미래에셋증권2우B,00680K
750,증권,유화증권우,003465
751,증권,현대차증권,001500
752,증권,DB금융투자,016610
753,증권,신영증권,001720
754,증권,유화증권,003460
755,증권,대신증권2우B,003547
756,증권,부국증권,001270
757,증권,삼성증권,016360
758,증권,이베스트투자증권,078020
759,증권,교보증권,030610
760,증권,한국금융지주,071050
761,증권,미래에셋증권,006800
762,증권,대신증권,003540
763,증권,유안타증권,003470
